Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion_Rate_Original,Sale_Amount,Ad_Date,Location,Device,Keyword,Ad_Date_Parsed,Day,Month,Weekday,Week,CR_Needs_Fix,Conversion_Rate_Fixed,CTR,CPC,Cost_Per_Lead,Lead_Conversion_Rate,Conversion_Per_Impression,Leads_Per_Click,Revenue_Per_Conversion,ROI,Cost_Per_Sale,Campaign_Name_Encoded,Location_Encoded,Device_Encoded,Keyword_Encoded
A1081,data analytics course,83.0,4808.0,241.35,20.0,7.0,0.084,1038.0,30-11-2024,hyderabad,mobile,learn data analytics,2024-11-30,30,11,5,48,False,0.0843,0.017262895174708817,2.907831325301205,12.067499999999999,0.35,0.0014559068219633944,0.24096385542168675,148.28571428571428,3.300807955251709,0.23251445086705202,0,0,1,4
A1082,data analytics course,149.0,3587.0,217.53,23.0,8.0,0.047,1507.0,17-11-2024,hyderabad,mobile,data analytics online,2024-11-17,17,11,6,46,True,0.0537,0.04153889043769166,1.4599328859060403,9.457826086956521,0.34782608695652173,0.002230275996654586,0.15436241610738255,188.375,5.927780076311313,0.14434638354346382,0,0,1,2
A1083,data analytics course,168.0,4683.0,215.28,30.0,8.0,0.048,1327.0,2024/11/28,hyderabad,mobile,data analytics online,2024-11-28,28,11,3,48,False,0.0476,0.03587443946188341,1.2814285714285714,7.176,0.26666666666666666,0.001708306641042067,0.17857142857142858,165.875,5.164065403195838,0.1622305953278071,0,0,1,2
A1084,data analytics course,112.0,5814.0,227.38,11.0,8.0,0.071,1467.0,2024-11-03,hyderabad,tablet,analytics for data,2024-11-03,3,11,6,44,False,0.0714,0.019263845889232887,2.0301785714285714,20.670909090909092,0.7272727272727273,0.0013759889920880633,0.09821428571428571,183.375,5.451754771747734,0.15499659168370825,0,0,2,0
A1085,data analytics course,123.0,3292.0,233.2,28.0,6.0,0.049,1174.0,2024-11-19,hyderabad,desktop,data analytics training,2024-11-19,19,11,1,47,False,0.0488,0.037363304981773995,1.8959349593495933,8.328571428571427,0.21428571428571427,0.0018226002430133657,0.22764227642276422,195.66666666666666,4.034305317324185,0.19863713798977853,0,0,0,3
A1086,data analytics course,174.0,4305.0,206.02,20.0,3.0,0.034,1057.0,2024/11/23,hyderabad,desktop,learn data analytics,2024-11-23,23,11,5,47,True,0.0172,0.04041811846689895,1.1840229885057472,10.301,0.15,0.0006968641114982578,0.11494252873563218,352.3333333333333,4.130569847587613,0.1949101229895932,0,0,0,4
A1087,data analytics course,143.0,4368.0,214.965,27.0,7.0,0.049,1199.0,03-11-2024,hyderabad,tablet,analytics for data,2024-03-11,11,3,0,11,False,0.049,0.03273809523809524,1.5032517482517482,7.961666666666667,0.25925925925925924,0.0016025641025641025,0.1888111888111888,171.28571428571428,4.577652175935617,0.17928690575479567,0,0,2,0
A1088,data analytics course,195.0,5935.0,209.68,23.0,9.0,0.046,1966.0,2024-11-07,hyderabad,tablet,online data analytic,2024-11-07,7,11,3,45,False,0.0462,0.03285593934288121,1.0752820512820513,9.116521739130436,0.391304347826087,0.0015164279696714407,0.11794871794871795,218.44444444444446,8.376192293017931,0.1066531027466938,0,0,2,5
A1089,data analytics course,176.0,5847.0,241.04,13.0,6.0,0.034,1194.0,2024-11-02,hyderabad,desktop,online data analytic,2024-11-02,2,11,5,44,False,0.0341,0.030100906447750982,1.3695454545454544,18.54153846153846,0.46153846153846156,0.001026167265264238,0.07386363636363637,199.0,3.9535346830401594,0.20187604690117253,0,0,0,5
A1090,data analytics course,141.0,4851.0,227.39,28.0,5.0,0.047,1821.0,2024/11/15,hyderabad,desktop,analytics for data,2024-11-15,15,11,4,46,True,0.0355,0.02906617192331478,1.6126950354609928,8.121071428571428,0.17857142857142858,0.0010307153164296021,0.19858156028368795,364.2,7.008267733849335,0.12487095002745743,0,0,0,0
A1091,data analytics course,108.0,4710.0,204.16,19.0,10.0,0.093,1731.0,2024/11/20,hyderabad,tablet,data analytics online,2024-11-20,20,11,2,47,False,0.0926,0.022929936305732482,1.8903703703703703,10.745263157894737,0.5263157894736842,0.0021231422505307855,0.17592592592592593,173.1,7.478644200626959,0.11794338532640092,0,0,2,2
A1092,data analytics course,112.0,3345.0,214.965,11.0,6.0,0.047,1859.0,2024-11-23,hyderabad,tablet,analytics for data,2024-11-23,23,11,5,47,False,0.0536,0.03348281016442452,1.9193303571428573,19.542272727272728,0.5454545454545454,0.0017937219730941704,0.09821428571428571,309.8333333333333,7.647919428744214,0.1156347498655191,0,0,2,0
A1093,data analytics course,139.0,5903.0,184.41,23.0,9.0,0.047,1188.0,20-11-2024,hyderabad,tablet,online data analytic,2024-11-20,20,11,2,47,True,0.04665,0.023547348805692023,1.3266906474820144,8.017826086956521,0.391304347826087,0.0015246484838217856,0.16546762589928057,132.0,5.442166910688141,0.1552272727272727,0,0,2,5
A1094,data analytics course,145.0,5004.0,216.45,22.0,5.0,0.034,1496.0,2024-11-01,hyderabad,tablet,data analytics online,2024-11-01,1,11,4,44,False,0.0345,0.02897681854516387,1.492758620689655,9.838636363636363,0.22727272727272727,0.0009992006394884093,0.15172413793103448,299.2,5.911526911526912,0.14468582887700535,0,0,2,2
A1095,data analytics course,183.0,3947.0,197.3,15.0,8.0,0.044,1645.0,2024-11-14,hyderabad,desktop,data analytics training,2024-11-14,14,11,3,46,False,0.0437,0.04636432733721814,1.0781420765027323,13.153333333333334,0.5333333333333333,0.0020268558398783888,0.08196721311475409,205.625,7.3375570197668525,0.11993920972644377,0,0,0,3
A1096,data analytics course,113.0,3690.0,229.42,20.0,5.0,0.044,1915.0,2024-11-28,hyderabad,tablet,learn data analytics,2024-11-28,28,11,3,48,False,0.0442,0.03062330623306233,2.0302654867256638,11.471,0.25,0.0013550135501355014,0.17699115044247787,383.0,7.347136256647198,0.11980156657963446,0,0,2,4
A1097,data analytics course,101.0,5943.0,187.32,27.0,6.0,0.059,1614.0,2024-11-15,hyderabad,tablet,data analytics online,2024-11-15,15,11,4,46,False,0.0594,0.016994783779236074,1.8546534653465345,6.937777777777778,0.2222222222222222,0.0010095911155981827,0.26732673267326734,269.0,7.616271620755926,0.11605947955390335,0,0,2,2
A1098,data analytics course,189.0,5357.0,222.5,24.0,3.0,0.05,1839.0,2024-11-25,hyderabad,tablet,data analytics course,2024-11-25,25,11,0,48,True,0.0159,0.03528094082508867,1.1772486772486772,9.270833333333334,0.125,0.0005600149337315662,0.12698412698412698,613.0,7.265168539325843,0.12098966829798803,0,0,2,1
A1099,data analytics course,154.0,3596.0,236.14,30.0,9.0,0.058,1036.0,2024/11/06,hyderabad,tablet,online data analytic,2024-11-06,6,11,2,45,False,0.0584,0.04282536151279199,1.5333766233766233,7.871333333333333,0.3,0.002502780867630701,0.19480519480519481,115.11111111111111,3.3872279156432628,0.22793436293436292,0,0,2,5
A1100,data analytics course,179.0,5162.0,246.76,16.0,5.0,0.05,1052.0,2024-11-29,hyderabad,desktop,online data analytic,2024-11-29,29,11,4,48,True,0.0279,0.03467648198372724,1.3785474860335194,15.4225,0.3125,0.0009686168151879117,0.0893854748603352,210.4,3.263251742583887,0.23456273764258553,0,0,0,5
A1101,data analytics course,148.0,3747.0,244.41,18.0,8.0,0.054,1092.0,2024/11/17,hyderabad,tablet,learn data analytics,2024-11-17,17,11,6,46,False,0.0541,0.03949826527888978,1.6514189189189188,13.578333333333333,0.4444444444444444,0.0021350413664264745,0.12162162162162163,136.5,3.467902295323432,0.22381868131868132,0,0,2,4
A1102,data analytics course,177.0,4822.0,197.03,26.0,9.0,0.051,1909.0,2024-11-04,hyderabad,mobile,online data analytic,2024-11-04,4,11,0,45,False,0.0508,0.03670676068021568,1.1131638418079095,7.578076923076923,0.34615384615384615,0.0018664454583160513,0.14689265536723164,212.11111111111111,8.688879866010252,0.10321110529072813,0,0,1,5
A1103,data analytics course,119.0,5800.0,221.36,11.0,8.0,0.047,1507.0,29-11-2024,hyderabad,desktop,analytics for data,2024-11-29,29,11,4,48,True,0.0672,0.020517241379310346,1.8601680672268908,20.123636363636365,0.7272727272727273,0.001379310344827586,0.09243697478991597,188.375,5.807914709071195,0.14688785666887857,0,0,0,0
A1104,data analytics course,89.0,3594.0,214.965,14.0,6.0,0.067,1026.0,2024/11/15,hyderabad,tablet,data analytics course,2024-11-15,15,11,4,46,False,0.0674,0.02476349471341124,2.4153370786516852,15.354642857142858,0.42857142857142855,0.001669449081803005,0.15730337078651685,171.0,3.772870002093364,0.20951754385964913,0,0,2,1
A1105,data analytics course,146.0,4765.0,230.22,23.0,5.0,0.034,1944.0,2024/11/28,hyderabad,tablet,analytics for data,2024-11-28,28,11,3,48,False,0.0342,0.030640083945435468,1.5768493150684932,10.009565217391303,0.21739130434782608,0.001049317943336831,0.15753424657534246,388.8,7.444096950742768,0.11842592592592592,0,0,2,0
A1106,data analytics course,109.0,4128.0,183.65,12.0,5.0,0.047,1507.0,2024-11-30,hyderabad,desktop,data analytics online,2024-11-30,30,11,5,48,True,0.0459,0.02640503875968992,1.6848623853211009,15.304166666666667,0.4166666666666667,0.0012112403100775194,0.11009174311926606,301.4,7.205826300027225,0.12186463171864632,0,0,0,2
A1107,data analytics course,159.0,5127.0,197.16,21.0,4.0,0.025,1867.0,2024-11-03,hyderabad,tablet,learn data analytics,2024-11-03,3,11,6,44,False,0.0252,0.0310122878876536,1.24,9.388571428571428,0.19047619047619047,0.0007801833430856252,0.1320754716981132,466.75,8.469466423209576,0.10560257096946973,0,0,2,4
A1108,data analytics course,144.0,5674.0,235.36,12.0,3.0,0.021,1505.0,2024-11-22,hyderabad,desktop,analytics for data,2024-11-22,22,11,4,47,False,0.0208,0.02537892139584068,1.6344444444444446,19.613333333333333,0.25,0.0005287275290800141,0.08333333333333333,501.6666666666667,5.394459551325628,0.15638538205980068,0,0,0,0
A1109,data analytics course,122.0,3793.0,237.22,19.0,8.0,0.066,1842.0,2024-11-20,hyderabad,tablet,online data analytic,2024-11-20,20,11,2,47,False,0.0656,0.03216451357764303,1.9444262295081967,12.485263157894737,0.42105263157894735,0.0021091484313208544,0.1557377049180328,230.25,6.76494393390102,0.12878393051031486,0,0,2,5
A1110,data analytics course,112.0,4315.0,235.33,28.0,9.0,0.08,1116.0,2024/11/08,hyderabad,mobile,data analytics course,2024-11-08,8,11,4,45,False,0.0804,0.025955967555040555,2.1011607142857143,8.404642857142857,0.32142857142857145,0.002085747392815759,0.25,124.0,3.7422768027875746,0.21086917562724014,0,0,1,1
A1111,data analytics course,174.0,4704.0,192.32,21.0,10.0,0.049,1501.0,2024/11/24,hyderabad,mobile,learn data analytics,2024-11-24,24,11,6,47,False,0.0575,0.036989795918367346,1.105287356321839,9.158095238095237,0.47619047619047616,0.0021258503401360546,0.1206896551724138,150.1,6.804700499168054,0.12812791472351764,0,0,1,4
A1112,data analytics course,168.0,3349.0,235.6,23.0,9.0,0.054,1894.0,2024-11-09,hyderabad,mobile,online data analytic,2024-11-09,9,11,5,45,False,0.0536,0.050164228127799346,1.4023809523809523,10.243478260869566,0.391304347826087,0.0026873693639892504,0.13690476190476192,210.44444444444446,7.039049235993209,0.12439281942977824,0,0,1,5
A1113,data analytics course,173.0,3501.0,223.9,28.0,10.0,0.044,1179.0,2024/11/25,hyderabad,mobile,data analytics course,2024-11-25,25,11,0,48,True,0.0578,0.04941445301342474,1.2942196531791907,7.996428571428572,0.35714285714285715,0.0028563267637817767,0.16184971098265896,117.9,4.265743635551585,0.1899067005937235,0,0,1,1
A1114,data analytics course,91.0,4520.0,203.52,20.0,9.0,0.099,1838.0,20-11-2024,hyderabad,desktop,data analytics course,2024-11-20,20,11,2,47,False,0.0989,0.02013274336283186,2.2364835164835166,10.176,0.45,0.001991150442477876,0.21978021978021978,204.22222222222223,8.031053459119496,0.11072905331882482,0,0,0,1
A1115,data analytics course,140.0,5405.0,195.69,21.0,8.0,0.047,1094.0,21-11-2024,hyderabad,desktop,data analytics training,2024-11-21,21,11,3,47,True,0.0571,0.025901942645698426,1.3977857142857142,9.318571428571428,0.38095238095238093,0.0014801110083256244,0.15,136.75,4.590474730441003,0.17887568555758684,0,0,0,3
A1116,data analytics course,93.0,3425.0,229.76,26.0,4.0,0.043,1344.0,24-11-2024,hyderabad,mobile,online data analytic,2024-11-24,24,11,6,47,False,0.043,0.027153284671532846,2.470537634408602,8.836923076923076,0.15384615384615385,0.0011678832116788322,0.27956989247311825,336.0,4.84958217270195,0.17095238095238094,0,0,1,5
A1117,data analytics course,114.0,5263.0,189.13,23.0,5.0,0.044,1434.0,05-11-2024,hyderabad,mobile,data analytics course,2024-05-11,11,5,5,19,False,0.0439,0.021660649819494584,1.6590350877192983,8.22304347826087,0.21739130434782608,0.0009500285008550256,0.20175438596491227,286.8,6.582086395600909,0.13188981868898186,0,0,1,1
A1118,data analytics course,172.0,3889.0,214.965,21.0,10.0,0.047,1766.0,2024-11-16,hyderabad,tablet,online data analytic,2024-11-16,16,11,5,46,True,0.0581,0.04422730779120596,1.249796511627907,10.236428571428572,0.47619047619047616,0.0025713551041398816,0.12209302325581395,176.6,7.215290861303003,0.12172423556058891,0,0,2,5
A1119,data analytics course,188.0,3327.0,193.76,24.0,6.0,0.047,1220.0,03-11-2024,hyderabad,tablet,online data analytic,2024-03-11,11,3,0,11,True,0.0319,0.05650736399158401,1.0306382978723403,8.073333333333332,0.25,0.0018034265103697023,0.1276595744680851,203.33333333333334,5.29644921552436,0.15881967213114753,0,0,2,5
A1120,data analytics course,117.0,4520.0,214.18,29.0,4.0,0.034,1348.0,2024/11/23,hyderabad,mobile,learn data analytics,2024-11-23,23,11,5,47,False,0.0342,0.02588495575221239,1.8305982905982907,7.38551724137931,0.13793103448275862,0.0008849557522123894,0.24786324786324787,337.0,5.293771593986366,0.1588872403560831,0,0,1,4
A1121,data analytics course,113.0,5471.0,215.57,27.0,9.0,0.038,1123.0,2024-11-23,hyderabad,mobile,analytics for data,2024-11-23,23,11,5,47,True,0.0796,0.02065435934929629,1.9076991150442477,7.984074074074074,0.3333333333333333,0.0016450374702979345,0.23893805309734514,124.77777777777777,4.209444727930603,0.19195903829029384,0,0,1,0
A1122,data analytics course,109.0,3550.0,240.33,14.0,8.0,0.073,1982.0,2024-11-24,hyderabad,tablet,learn data analytics,2024-11-24,24,11,6,47,False,0.0734,0.030704225352112677,2.204862385321101,17.166428571428572,0.5714285714285714,0.0022535211267605635,0.12844036697247707,247.75,7.246993716972496,0.12125630676084763,0,0,2,4
A1123,data analytics course,174.0,3178.0,225.67,18.0,10.0,0.057,1140.0,20-11-2024,hyderabad,desktop,data analytics online,2024-11-20,20,11,2,47,False,0.0575,0.05475141598489616,1.2969540229885057,12.537222222222221,0.5555555555555556,0.0031466331025802393,0.10344827586206896,114.0,4.0516240528204905,0.1979561403508772,0,0,0,2
A1124,data analytics course,96.0,4673.0,192.88,24.0,5.0,0.052,1962.0,2024-11-10,hyderabad,mobile,learn data analytics,2024-11-10,10,11,6,45,False,0.0521,0.020543548041943076,2.0091666666666668,8.036666666666667,0.20833333333333334,0.0010699764605178687,0.25,392.4,9.17212774782248,0.0983078491335372,0,0,1,4
A1125,data analytics course,110.0,4254.0,187.87,11.0,4.0,0.047,1172.0,2024-11-04,hyderabad,mobile,data analytics training,2024-11-04,4,11,0,45,True,0.0364,0.025858015984955338,1.707909090909091,17.079090909090908,0.36363636363636365,0.0009402914903620122,0.1,293.0,5.23835631021451,0.1602986348122867,0,0,1,3
A1126,data analytics course,163.0,3658.0,237.63,23.0,7.0,0.043,1699.0,2024-11-23,hyderabad,tablet,online data analytic,2024-11-23,23,11,5,47,False,0.0429,0.04455986878075451,1.4578527607361962,10.331739130434782,0.30434782608695654,0.0019136139967195188,0.1411042944785276,242.71428571428572,6.149770651853721,0.13986462625073573,0,0,2,5
A1127,data analytics course,161.0,5319.0,235.98,13.0,4.0,0.025,1423.0,2024-11-18,hyderabad,mobile,learn data analytics,2024-11-18,18,11,0,47,False,0.0248,0.030268847527730777,1.4657142857142857,18.15230769230769,0.3076923076923077,0.0007520210565895845,0.08074534161490683,355.75,5.0301720484786845,0.16583274771609274,0,0,1,4
A1128,data analytics course,195.0,5278.0,193.49,30.0,7.0,0.047,1456.0,2024/11/04,hyderabad,mobile,data analytics course,2024-11-04,4,11,0,45,True,0.0359,0.03694581280788178,0.9922564102564103,6.449666666666667,0.23333333333333334,0.001326259946949602,0.15384615384615385,208.0,6.524936689234585,0.13289148351648353,0,0,1,1
A1129,data analytics course,84.0,3755.0,218.88,14.0,9.0,0.047,1299.0,2024/11/05,hyderabad,tablet,analytics for data,2024-11-05,5,11,1,45,True,0.1071,0.02237017310252996,2.605714285714286,15.634285714285713,0.6428571428571429,0.002396804260985353,0.16666666666666666,144.33333333333334,4.9347587719298245,0.16849884526558892,0,0,2,0
A1130,data analytics course,113.0,4580.0,194.82,11.0,6.0,0.059,1248.0,2024/11/28,hyderabad,tablet,data analytics course,2024-11-28,28,11,3,48,False,0.0531,0.024672489082969432,1.724070796460177,17.71090909090909,0.5454545454545454,0.0013100436681222707,0.09734513274336283,208.0,5.405913150600555,0.15610576923076921,0,0,2,1
A1131,data analytics course,117.0,3809.0,225.14,12.0,5.0,0.032,1495.0,2024-11-09,hyderabad,desktop,data analytics training,2024-11-09,9,11,5,45,True,0.0427,0.030716723549488054,1.9242735042735042,18.761666666666667,0.4166666666666667,0.0013126804935678655,0.10256410256410256,299.0,5.640312694323533,0.1505953177257525,0,0,0,3
A1132,data analytics course,135.0,5118.0,219.99,27.0,6.0,0.044,1089.0,2024-11-20,hyderabad,mobile,online data analytic,2024-11-20,20,11,2,47,False,0.0444,0.02637749120750293,1.6295555555555556,8.147777777777778,0.2222222222222222,0.0011723329425556857,0.2,181.5,3.9502250102277374,0.20201101928374657,0,0,1,5
A1133,data analytics course,92.0,5766.0,186.14,28.0,7.0,0.076,1013.0,27-11-2024,hyderabad,tablet,data analytics training,2024-11-27,27,11,2,48,False,0.0761,0.015955601803676726,2.0232608695652172,6.647857142857142,0.25,0.0012140131807145335,0.30434782608695654,144.71428571428572,4.442140324486946,0.18375123395853898,0,0,2,3
A1134,data analytics course,188.0,3934.0,206.21,16.0,9.0,0.048,1507.0,04-11-2024,hyderabad,desktop,data analytics course,2024-04-11,11,4,3,15,False,0.0479,0.04778851042196238,1.0968617021276597,12.888125,0.5625,0.002287747839349263,0.0851063829787234,167.44444444444446,6.308083992046942,0.1368347710683477,0,0,0,1
A1135,data analytics course,101.0,4724.0,228.38,13.0,7.0,0.034,1243.0,2024-11-20,hyderabad,desktop,learn data analytics,2024-11-20,20,11,2,47,True,0.0693,0.021380186282811176,2.261188118811881,17.567692307692308,0.5384615384615384,0.0014817950889077054,0.12871287128712872,177.57142857142858,4.442683247219547,0.1837329042638777,0,0,0,4
A1136,data analytics course,111.0,5895.0,205.25,29.0,4.0,0.036,1693.0,2024-11-04,hyderabad,mobile,data analytics course,2024-11-04,4,11,0,45,False,0.036,0.018829516539440202,1.8490990990990992,7.077586206896552,0.13793103448275862,0.0006785411365564037,0.26126126126126126,423.25,7.248477466504263,0.12123449497932665,0,0,1,1
A1137,data analytics course,122.0,4048.0,202.23,28.0,10.0,0.082,1507.0,26-11-2024,hyderabad,mobile,online data analytic,2024-11-26,26,11,1,48,False,0.082,0.030138339920948616,1.657622950819672,7.222499999999999,0.35714285714285715,0.0024703557312252965,0.22950819672131148,150.7,6.451911190228947,0.13419376244193762,0,0,1,5
A1138,data analytics course,99.0,3169.0,237.68,21.0,6.0,0.047,1509.0,2024-11-22,hyderabad,mobile,online data analytic,2024-11-22,22,11,4,47,True,0.0606,0.031240138845061535,2.4008080808080807,11.318095238095239,0.2857142857142857,0.0018933417481855476,0.21212121212121213,251.5,5.348872433524066,0.15750828363154407,0,0,1,5
